Trajectory: 2641 points, duration 41.06s

pt 2053 t=32.675s  j1=0.5835(v=-0.1255)  j2=0.9895(v=-0.0392)  j3=-0.2916(v=-0.1292)  j4=-0.6033(v=0.1400)  j5=1.3301(v=0.0538)  j6=0.1628(v=-0.0830)
pt 2054 t=32.695s  j1=0.5811(v=-0.1291)  j2=0.9887(v=-0.0398)  j3=-0.2942(v=-0.1318)  j4=-0.6005(v=0.1438)  j5=1.3312(v=0.0552)  j6=0.1611(v=-0.0846)
pt 2055 t=32.714s  j1=0.5786(v=-0.1327)  j2=0.9879(v=-0.0405)  j3=-0.2967(v=-0.1345)  j4=-0.5977(v=0.1477)  j5=1.3322(v=0.0566)  j6=0.1595(v=-0.0863)
pt 2056 t=32.732s  j1=0.5760(v=-0.1365)  j2=0.9872(v=-0.0412)  j3=-0.2992(v=-0.1372)  j4=-0.5949(v=0.1518)  j5=1.3333(v=0.0580)  j6=0.1579(v=-0.0880)
pt 2057 t=32.751s  j1=0.5735(v=-0.1405)  j2=0.9864(v=-0.0419)  j3=-0.3018(v=-0.1399)  j4=-0.5921(v=0.1559)  j5=1.3344(v=0.0595)  j6=0.1563(v=-0.0897)
pt 2058 t=32.768s  j1=0.5710(v=-0.1452)  j2=0.9857(v=-0.0428)  j3=-0.3043(v=-0.1434)  j4=-0.5893(v=0.1610)  j5=1.3354(v=0.0613)  j6=0.1547(v=-0.0919)
pt 2059 t=32.785s  j1=0.5685(v=-0.1493)  j2=0.9849(v=-0.0436)  j3=-0.3068(v=-0.1463)  j4=-0.5865(v=0.1653)  j5=1.3365(v=0.0628)  j6=0.1531(v=-0.0937)
pt 2060 t=32.802s  j1=0.5659(v=-0.1521)  j2=0.9842(v=-0.0439)  j3=-0.3092(v=-0.1478)  j4=-0.5837(v=0.1682)  j5=1.3376(v=0.0637)  j6=0.1515(v=-0.0946)
pt 2061 t=32.819s  j1=0.5634(v=-0.1549)  j2=0.9835(v=-0.0442)  j3=-0.3117(v=-0.1493)  j4=-0.5809(v=0.1710)  j5=1.3386(v=0.0647)  j6=0.1499(v=-0.0955)
pt 2062 t=32.835s  j1=0.5608(v=-0.1578)  j2=0.9827(v=-0.0445)  j3=-0.3142(v=-0.1507)  j4=-0.5781(v=0.1740)  j5=1.3397(v=0.0657)  j6=0.1483(v=-0.0964)
pt 2063 t=32.851s  j1=0.5583(v=-0.1607)  j2=0.9820(v=-0.0448)  j3=-0.3166(v=-0.1523)  j4=-0.5752(v=0.1770)  j5=1.3408(v=0.0667)  j6=0.1468(v=-0.0973)
pt 2064 t=32.867s  j1=0.5557(v=-0.1637)  j2=0.9813(v=-0.0451)  j3=-0.3190(v=-0.1538)  j4=-0.5724(v=0.1800)  j5=1.3418(v=0.0677)  j6=0.1452(v=-0.0982)
pt 2065 t=32.883s  j1=0.5531(v=-0.1668)  j2=0.9806(v=-0.0454)  j3=-0.3214(v=-0.1553)  j4=-0.5696(v=0.1832)  j5=1.3429(v=0.0687)  j6=0.1437(v=-0.0991)
pt 2066 t=32.898s  j1=0.5505(v=-0.1699)  j2=0.9799(v=-0.0457)  j3=-0.3238(v=-0.1569)  j4=-0.5667(v=0.1863)  j5=1.3439(v=0.0697)  j6=0.1421(v=-0.1000)
pt 2067 t=32.913s  j1=0.5479(v=-0.1730)  j2=0.9792(v=-0.0461)  j3=-0.3262(v=-0.1584)  j4=-0.5639(v=0.1896)  j5=1.3450(v=0.0707)  j6=0.1406(v=-0.1010)
pt 2068 t=32.928s  j1=0.5453(v=-0.1763)  j2=0.9785(v=-0.0464)  j3=-0.3286(v=-0.1600)  j4=-0.5610(v=0.1929)  j5=1.3461(v=0.0718)  j6=0.1391(v=-0.1019)
pt 2069 t=32.943s  j1=0.5427(v=-0.1796)  j2=0.9778(v=-0.0467)  j3=-0.3310(v=-0.1616)  j4=-0.5582(v=0.1962)  j5=1.3471(v=0.0729)  j6=0.1376(v=-0.1029)
pt 2070 t=32.957s  j1=0.5401(v=-0.1829)  j2=0.9772(v=-0.0470)  j3=-0.3333(v=-0.1632)  j4=-0.5553(v=0.1997)  j5=1.3482(v=0.0739)  j6=0.1361(v=-0.1038)
pt 2071 t=32.972s  j1=0.5374(v=-0.1863)  j2=0.9765(v=-0.0473)  j3=-0.3357(v=-0.1649)  j4=-0.5524(v=0.2032)  j5=1.3493(v=0.0750)  j6=0.1346(v=-0.1048)
pt 2072 t=32.986s  j1=0.5348(v=-0.1898)  j2=0.9758(v=-0.0477)  j3=-0.3380(v=-0.1665)  j4=-0.5496(v=0.2067)  j5=1.3503(v=0.0761)  j6=0.1331(v=-0.1058)
pt 2073 t=33.000s  j1=0.5322(v=-0.1944)  j2=0.9752(v=-0.0482)  j3=-0.3403(v=-0.1690)  j4=-0.5467(v=0.2114)  j5=1.3514(v=0.0777)  j6=0.1317(v=-0.1073)
pt 2074 t=33.013s  j1=0.5295(v=-0.1980)  j2=0.9745(v=-0.0486)  j3=-0.3426(v=-0.1707)  j4=-0.5438(v=0.2151)  j5=1.3524(v=0.0788)  j6=0.1302(v=-0.1083)
pt 2075 t=33.026s  j1=0.5268(v=-0.1998)  j2=0.9738(v=-0.0484)  j3=-0.3449(v=-0.1707)  j4=-0.5409(v=0.2168)  j5=1.3535(v=0.0792)  j6=0.1288(v=-0.1082)
pt 2076 t=33.040s  j1=0.5242(v=-0.2015)  j2=0.9732(v=-0.0483)  j3=-0.3472(v=-0.1707)  j4=-0.5380(v=0.2184)  j5=1.3546(v=0.0796)  j6=0.1273(v=-0.1081)
pt 2077 t=33.053s  j1=0.5215(v=-0.2033)  j2=0.9726(v=-0.0481)  j3=-0.3494(v=-0.1707)  j4=-0.5351(v=0.2201)  j5=1.3556(v=0.0799)  j6=0.1259(v=-0.1081)
pt 2078 t=33.066s  j1=0.5188(v=-0.2051)  j2=0.9719(v=-0.0480)  j3=-0.3517(v=-0.1707)  j4=-0.5322(v=0.2218)  j5=1.3567(v=0.0803)  j6=0.1245(v=-0.1080)
pt 2079 t=33.079s  j1=0.5161(v=-0.2069)  j2=0.9713(v=-0.0478)  j3=-0.3539(v=-0.1707)  j4=-0.5293(v=0.2235)  j5=1.3577(v=0.0807)  j6=0.1231(v=-0.1079)
pt 2080 t=33.092s  j1=0.5134(v=-0.2087)  j2=0.9707(v=-0.0477)  j3=-0.3561(v=-0.1707)  j4=-0.5263(v=0.2253)  j5=1.3588(v=0.0811)  j6=0.1217(v=-0.1078)
pt 2081 t=33.105s  j1=0.5107(v=-0.2106)  j2=0.9701(v=-0.0475)  j3=-0.3583(v=-0.1707)  j4=-0.5234(v=0.2270)  j5=1.3598(v=0.0814)  j6=0.1203(v=-0.1077)
pt 2082 t=33.118s  j1=0.5079(v=-0.2125)  j2=0.9695(v=-0.0474)  j3=-0.3605(v=-0.1707)  j4=-0.5205(v=0.2288)  j5=1.3609(v=0.0818)  j6=0.1189(v=-0.1077)
pt 2083 t=33.131s  j1=0.5052(v=-0.2144)  j2=0.9689(v=-0.0472)  j3=-0.3627(v=-0.1707)  j4=-0.5175(v=0.2306)  j5=1.3619(v=0.0822)  j6=0.1175(v=-0.1076)
pt 2084 t=33.144s  j1=0.5025(v=-0.2163)  j2=0.9683(v=-0.0471)  j3=-0.3649(v=-0.1707)  j4=-0.5146(v=0.2324)  j5=1.3630(v=0.0826)  j6=0.1161(v=-0.1075)
pt 2085 t=33.156s  j1=0.4997(v=-0.2183)  j2=0.9677(v=-0.0469)  j3=-0.3671(v=-0.1707)  j4=-0.5116(v=0.2343)  j5=1.3640(v=0.0830)  j6=0.1148(v=-0.1074)
pt 2086 t=33.169s  j1=0.4970(v=-0.2203)  j2=0.9671(v=-0.0468)  j3=-0.3692(v=-0.1707)  j4=-0.5087(v=0.2362)  j5=1.3651(v=0.0833)  j6=0.1134(v=-0.1073)
pt 2087 t=33.181s  j1=0.4942(v=-0.2223)  j2=0.9665(v=-0.0466)  j3=-0.3713(v=-0.1707)  j4=-0.5057(v=0.2381)  j5=1.3661(v=0.0837)  j6=0.1121(v=-0.1073)
pt 2088 t=33.194s  j1=0.4914(v=-0.2243)  j2=0.9659(v=-0.0465)  j3=-0.3735(v=-0.1707)  j4=-0.5028(v=0.2400)  j5=1.3672(v=0.0841)  j6=0.1107(v=-0.1072)
pt 2089 t=33.206s  j1=0.4887(v=-0.2264)  j2=0.9653(v=-0.0463)  j3=-0.3756(v=-0.1707)  j4=-0.4998(v=0.2420)  j5=1.3682(v=0.0845)  j6=0.1094(v=-0.1071)
pt 2090 t=33.218s  j1=0.4859(v=-0.2284)  j2=0.9648(v=-0.0462)  j3=-0.3777(v=-0.1707)  j4=-0.4968(v=0.2439)  j5=1.3692(v=0.0848)  j6=0.1081(v=-0.1070)
pt 2091 t=33.231s  j1=0.4831(v=-0.2306)  j2=0.9642(v=-0.0460)  j3=-0.3797(v=-0.1707)  j4=-0.4938(v=0.2459)  j5=1.3703(v=0.0852)  j6=0.1068(v=-0.1069)
pt 2092 t=33.243s  j1=0.4803(v=-0.2327)  j2=0.9636(v=-0.0459)  j3=-0.3818(v=-0.1707)  j4=-0.4908(v=0.2480)  j5=1.3713(v=0.0856)  j6=0.1055(v=-0.1068)
pt 2093 t=33.255s  j1=0.4774(v=-0.2349)  j2=0.9631(v=-0.0457)  j3=-0.3839(v=-0.1707)  j4=-0.4878(v=0.2500)  j5=1.3723(v=0.0860)  j6=0.1042(v=-0.1067)
pt 2094 t=33.267s  j1=0.4746(v=-0.2371)  j2=0.9626(v=-0.0456)  j3=-0.3859(v=-0.1707)  j4=-0.4848(v=0.2521)  j5=1.3734(v=0.0864)  j6=0.1029(v=-0.1066)
pt 2095 t=33.279s  j1=0.4718(v=-0.2393)  j2=0.9620(v=-0.0454)  j3=-0.3879(v=-0.1707)  j4=-0.4818(v=0.2543)  j5=1.3744(v=0.0868)  j6=0.1017(v=-0.1066)
pt 2096 t=33.290s  j1=0.4690(v=-0.2415)  j2=0.9615(v=-0.0453)  j3=-0.3899(v=-0.1707)  j4=-0.4788(v=0.2564)  j5=1.3754(v=0.0871)  j6=0.1004(v=-0.1065)
pt 2097 t=33.302s  j1=0.4661(v=-0.2438)  j2=0.9609(v=-0.0451)  j3=-0.3919(v=-0.1707)  j4=-0.4758(v=0.2586)  j5=1.3764(v=0.0875)  j6=0.0992(v=-0.1064)
pt 2098 t=33.314s  j1=0.4633(v=-0.2461)  j2=0.9604(v=-0.0450)  j3=-0.3939(v=-0.1707)  j4=-0.4728(v=0.2608)  j5=1.3775(v=0.0879)  j6=0.0979(v=-0.1063)
pt 2099 t=33.325s  j1=0.4604(v=-0.2485)  j2=0.9599(v=-0.0448)  j3=-0.3959(v=-0.1707)  j4=-0.4697(v=0.2630)  j5=1.3785(v=0.0883)  j6=0.0967(v=-0.1062)
pt 2100 t=33.337s  j1=0.4575(v=-0.2508)  j2=0.9594(v=-0.0447)  j3=-0.3979(v=-0.1707)  j4=-0.4667(v=0.2653)  j5=1.3795(v=0.0887)  j6=0.0955(v=-0.1061)
pt 2101 t=33.348s  j1=0.4546(v=-0.2533)  j2=0.9589(v=-0.0445)  j3=-0.3998(v=-0.1707)  j4=-0.4636(v=0.2676)  j5=1.3805(v=0.0890)  j6=0.0943(v=-0.1060)
pt 2102 t=33.360s  j1=0.4518(v=-0.2557)  j2=0.9584(v=-0.0444)  j3=-0.4018(v=-0.1707)  j4=-0.4606(v=0.2700)  j5=1.3815(v=0.0894)  j6=0.0931(v=-0.1059)
pt 2103 t=33.371s  j1=0.4489(v=-0.2582)  j2=0.9579(v=-0.0442)  j3=-0.4037(v=-0.1707)  j4=-0.4575(v=0.2724)  j5=1.3825(v=0.0898)  j6=0.0919(v=-0.1059)
pt 2104 t=33.382s  j1=0.4460(v=-0.2607)  j2=0.9574(v=-0.0441)  j3=-0.4056(v=-0.1707)  j4=-0.4545(v=0.2748)  j5=1.3836(v=0.0902)  j6=0.0907(v=-0.1058)
pt 2105 t=33.393s  j1=0.4430(v=-0.2632)  j2=0.9569(v=-0.0439)  j3=-0.4075(v=-0.1707)  j4=-0.4514(v=0.2772)  j5=1.3846(v=0.0906)  j6=0.0895(v=-0.1057)
pt 2106 t=33.404s  j1=0.4401(v=-0.2672)  j2=0.9564(v=-0.0440)  j3=-0.4094(v=-0.1716)  j4=-0.4483(v=0.2811)  j5=1.3856(v=0.0914)  j6=0.0884(v=-0.1061)
pt 2107 t=33.415s  j1=0.4372(v=-0.2698)  j2=0.9559(v=-0.0439)  j3=-0.4112(v=-0.1716)  j4=-0.4453(v=0.2836)  j5=1.3866(v=0.0918)  j6=0.0872(v=-0.1060)
pt 2108 t=33.426s  j1=0.4343(v=-0.2698)  j2=0.9555(v=-0.0433)  j3=-0.4131(v=-0.1699)  j4=-0.4422(v=0.2834)  j5=1.3876(v=0.0912)  j6=0.0860(v=-0.1049)
pt 2109 t=33.437s  j1=0.4313(v=-0.2698)  j2=0.9550(v=-0.0427)  j3=-0.4150(v=-0.1682)  j4=-0.4391(v=0.2831)  j5=1.3885(v=0.0907)  j6=0.0849(v=-0.1038)
pt 2110 t=33.448s  j1=0.4284(v=-0.2698)  j2=0.9545(v=-0.0421)  j3=-0.4168(v=-0.1665)  j4=-0.4360(v=0.2829)  j5=1.3895(v=0.0902)  j6=0.0838(v=-0.1027)
pt 2111 t=33.459s  j1=0.4254(v=-0.2698)  j2=0.9541(v=-0.0416)  j3=-0.4186(v=-0.1649)  j4=-0.4329(v=0.2827)  j5=1.3905(v=0.0896)  j6=0.0827(v=-0.1016)
pt 2112 t=33.470s  j1=0.4224(v=-0.2698)  j2=0.9536(v=-0.0410)  j3=-0.4204(v=-0.1632)  j4=-0.4298(v=0.2825)  j5=1.3915(v=0.0891)  j6=0.0815(v=-0.1005)
pt 2113 t=33.481s  j1=0.4195(v=-0.2698)  j2=0.9532(v=-0.0405)  j3=-0.4222(v=-0.1616)  j4=-0.4267(v=0.2823)  j5=1.3925(v=0.0886)  j6=0.0804(v=-0.0994)
pt 2114 t=33.492s  j1=0.4165(v=-0.2699)  j2=0.9527(v=-0.0399)  j3=-0.4240(v=-0.1600)  j4=-0.4235(v=0.2822)  j5=1.3935(v=0.0881)  j6=0.0794(v=-0.0983)
pt 2115 t=33.503s  j1=0.4135(v=-0.2700)  j2=0.9523(v=-0.0394)  j3=-0.4257(v=-0.1584)  j4=-0.4204(v=0.2820)  j5=1.3944(v=0.0875)  j6=0.0783(v=-0.0973)
pt 2116 t=33.514s  j1=0.4105(v=-0.2700)  j2=0.9518(v=-0.0389)  j3=-0.4275(v=-0.1569)  j4=-0.4173(v=0.2819)  j5=1.3954(v=0.0870)  j6=0.0772(v=-0.0963)
pt 2117 t=33.525s  j1=0.4075(v=-0.2701)  j2=0.9514(v=-0.0384)  j3=-0.4292(v=-0.1553)  j4=-0.4141(v=0.2818)  j5=1.3964(v=0.0865)  j6=0.0761(v=-0.0952)
pt 2118 t=33.536s  j1=0.4045(v=-0.2703)  j2=0.9510(v=-0.0379)  j3=-0.4310(v=-0.1538)  j4=-0.4110(v=0.2817)  j5=1.3973(v=0.0860)  j6=0.0751(v=-0.0942)
pt 2119 t=33.548s  j1=0.4014(v=-0.2704)  j2=0.9506(v=-0.0374)  j3=-0.4327(v=-0.1523)  j4=-0.4078(v=0.2816)  j5=1.3983(v=0.0855)  j6=0.0740(v=-0.0932)
pt 2120 t=33.559s  j1=0.3984(v=-0.2705)  j2=0.9501(v=-0.0369)  j3=-0.4344(v=-0.1507)  j4=-0.4047(v=0.2816)  j5=1.3992(v=0.0849)  j6=0.0730(v=-0.0922)
pt 2121 t=33.570s  j1=0.3954(v=-0.2707)  j2=0.9497(v=-0.0364)  j3=-0.4360(v=-0.1493)  j4=-0.4015(v=0.2816)  j5=1.4002(v=0.0844)  j6=0.0720(v=-0.0913)
pt 2122 t=33.581s  j1=0.3923(v=-0.2709)  j2=0.9493(v=-0.0359)  j3=-0.4377(v=-0.1478)  j4=-0.3984(v=0.2816)  j5=1.4011(v=0.0839)  j6=0.0709(v=-0.0903)
pt 2123 t=33.592s  j1=0.3893(v=-0.2711)  j2=0.9489(v=-0.0354)  j3=-0.4394(v=-0.1463)  j4=-0.3952(v=0.2816)  j5=1.4021(v=0.0834)  j6=0.0699(v=-0.0894)
pt 2124 t=33.604s  j1=0.3862(v=-0.2713)  j2=0.9485(v=-0.0350)  j3=-0.4410(v=-0.1449)  j4=-0.3920(v=0.2816)  j5=1.4030(v=0.0829)  j6=0.0689(v=-0.0884)
pt 2125 t=33.615s  j1=0.3831(v=-0.2715)  j2=0.9481(v=-0.0345)  j3=-0.4427(v=-0.1434)  j4=-0.3888(v=0.2816)  j5=1.4040(v=0.0824)  j6=0.0679(v=-0.0875)
pt 2126 t=33.626s  j1=0.3801(v=-0.2717)  j2=0.9477(v=-0.0340)  j3=-0.4443(v=-0.1420)  j4=-0.3856(v=0.2817)  j5=1.4049(v=0.0819)  j6=0.0669(v=-0.0866)
pt 2127 t=33.638s  j1=0.3770(v=-0.2724)  j2=0.9474(v=-0.0336)  j3=-0.4459(v=-0.1408)  j4=-0.3824(v=0.2822)  j5=1.4058(v=0.0815)  j6=0.0660(v=-0.0858)
pt 2128 t=33.649s  j1=0.3739(v=-0.2730)  j2=0.9470(v=-0.0332)  j3=-0.4475(v=-0.1396)  j4=-0.3792(v=0.2826)  j5=1.4067(v=0.0810)  j6=0.0650(v=-0.0850)
pt 2129 t=33.660s  j1=0.3708(v=-0.2731)  j2=0.9466(v=-0.0328)  j3=-0.4490(v=-0.1381)  j4=-0.3760(v=0.2826)  j5=1.4077(v=0.0805)  j6=0.0640(v=-0.0841)
pt 2130 t=33.672s  j1=0.3677(v=-0.2733)  j2=0.9462(v=-0.0323)  j3=-0.4506(v=-0.1367)  j4=-0.3728(v=0.2826)  j5=1.4086(v=0.0800)  j6=0.0631(v=-0.0832)
pt 2131 t=33.683s  j1=0.3646(v=-0.2735)  j2=0.9459(v=-0.0319)  j3=-0.4521(v=-0.1352)  j4=-0.3696(v=0.2826)  j5=1.4095(v=0.0794)  j6=0.0621(v=-0.0822)
pt 2132 t=33.695s  j1=0.3614(v=-0.2736)  j2=0.9455(v=-0.0314)  j3=-0.4537(v=-0.1338)  j4=-0.3664(v=0.2826)  j5=1.4104(v=0.0788)  j6=0.0612(v=-0.0813)
pt 2133 t=33.706s  j1=0.3583(v=-0.2738)  j2=0.9452(v=-0.0310)  j3=-0.4552(v=-0.1324)  j4=-0.3631(v=0.2826)  j5=1.4113(v=0.0783)  j6=0.0603(v=-0.0804)
pt 2134 t=33.718s  j1=0.3552(v=-0.2753)  j2=0.9448(v=-0.0307)  j3=-0.4567(v=-0.1316)  j4=-0.3599(v=0.2840)  j5=1.4122(v=0.0781)  j6=0.0594(v=-0.0799)
pt 2135 t=33.729s  j1=0.3520(v=-0.2769)  j2=0.9445(v=-0.0304)  j3=-0.4582(v=-0.1308)  j4=-0.3566(v=0.2854)  j5=1.4131(v=0.0779)  j6=0.0585(v=-0.0794)
pt 2136 t=33.740s  j1=0.3489(v=-0.2770)  j2=0.9441(v=-0.0300)  j3=-0.4597(v=-0.1294)  j4=-0.3534(v=0.2854)  j5=1.4139(v=0.0773)  j6=0.0576(v=-0.0786)
pt 2137 t=33.752s  j1=0.3457(v=-0.2772)  j2=0.9438(v=-0.0296)  j3=-0.4612(v=-0.1280)  j4=-0.3501(v=0.2854)  j5=1.4148(v=0.0767)  j6=0.0567(v=-0.0777)
pt 2138 t=33.763s  j1=0.3425(v=-0.2773)  j2=0.9434(v=-0.0291)  j3=-0.4626(v=-0.1265)  j4=-0.3469(v=0.2854)  j5=1.4157(v=0.0761)  j6=0.0558(v=-0.0768)
pt 2139 t=33.774s  j1=0.3394(v=-0.2775)  j2=0.9431(v=-0.0287)  j3=-0.4640(v=-0.1251)  j4=-0.3436(v=0.2854)  j5=1.4166(v=0.0755)  j6=0.0549(v=-0.0759)
pt 2140 t=33.786s  j1=0.3362(v=-0.2776)  j2=0.9428(v=-0.0283)  j3=-0.4655(v=-0.1237)  j4=-0.3403(v=0.2854)  j5=1.4174(v=0.0749)  j6=0.0540(v=-0.0751)
pt 2141 t=33.797s  j1=0.3330(v=-0.2778)  j2=0.9425(v=-0.0279)  j3=-0.4669(v=-0.1223)  j4=-0.3371(v=0.2854)  j5=1.4183(v=0.0743)  j6=0.0532(v=-0.0742)
pt 2142 t=33.809s  j1=0.3298(v=-0.2779)  j2=0.9421(v=-0.0275)  j3=-0.4683(v=-0.1209)  j4=-0.3338(v=0.2854)  j5=1.4191(v=0.0737)  j6=0.0523(v=-0.0734)
pt 2143 t=33.820s  j1=0.3266(v=-0.2781)  j2=0.9418(v=-0.0271)  j3=-0.4697(v=-0.1195)  j4=-0.3305(v=0.2854)  j5=1.4200(v=0.0731)  j6=0.0515(v=-0.0725)
pt 2144 t=33.832s  j1=0.3234(v=-0.2782)  j2=0.9415(v=-0.0267)  j3=-0.4710(v=-0.1181)  j4=-0.3272(v=0.2854)  j5=1.4208(v=0.0725)  j6=0.0507(v=-0.0717)
pt 2145 t=33.844s  j1=0.3202(v=-0.2783)  j2=0.9412(v=-0.0263)  j3=-0.4724(v=-0.1167)  j4=-0.3239(v=0.2854)  j5=1.4216(v=0.0719)  j6=0.0498(v=-0.0709)
pt 2146 t=33.855s  j1=0.3170(v=-0.2799)  j2=0.9409(v=-0.0260)  j3=-0.4737(v=-0.1159)  j4=-0.3206(v=0.2869)  j5=1.4225(v=0.0716)  j6=0.0490(v=-0.0704)
pt 2147 t=33.867s  j1=0.3137(v=-0.2814)  j2=0.9406(v=-0.0257)  j3=-0.4751(v=-0.1150)  j4=-0.3173(v=0.2883)  j5=1.4233(v=0.0713)  j6=0.0482(v=-0.0699)
pt 2148 t=33.878s  j1=0.3105(v=-0.2815)  j2=0.9403(v=-0.0253)  j3=-0.4764(v=-0.1136)  j4=-0.3140(v=0.2883)  j5=1.4241(v=0.0707)  j6=0.0474(v=-0.0691)
pt 2149 t=33.890s  j1=0.3073(v=-0.2817)  j2=0.9400(v=-0.0249)  j3=-0.4777(v=-0.1123)  j4=-0.3107(v=0.2883)  j5=1.4249(v=0.0700)  j6=0.0466(v=-0.0683)
pt 2150 t=33.901s  j1=0.3040(v=-0.2818)  j2=0.9397(v=-0.0246)  j3=-0.4790(v=-0.1109)  j4=-0.3073(v=0.2883)  j5=1.4257(v=0.0694)  j6=0.0458(v=-0.0675)
pt 2151 t=33.913s  j1=0.3008(v=-0.2819)  j2=0.9395(v=-0.0242)  j3=-0.4802(v=-0.1095)  j4=-0.3040(v=0.2883)  j5=1.4265(v=0.0687)  j6=0.0451(v=-0.0667)
pt 2152 t=33.924s  j1=0.2975(v=-0.2820)  j2=0.9392(v=-0.0238)  j3=-0.4815(v=-0.1081)  j4=-0.3007(v=0.2883)  j5=1.4273(v=0.0680)  j6=0.0443(v=-0.0659)
pt 2153 t=33.936s  j1=0.2942(v=-0.2822)  j2=0.9389(v=-0.0234)  j3=-0.4827(v=-0.1067)  j4=-0.2973(v=0.2883)  j5=1.4281(v=0.0674)  j6=0.0435(v=-0.0652)
pt 2154 t=33.947s  j1=0.2909(v=-0.2823)  j2=0.9386(v=-0.0230)  j3=-0.4840(v=-0.1053)  j4=-0.2940(v=0.2883)  j5=1.4289(v=0.0667)  j6=0.0428(v=-0.0644)
pt 2155 t=33.959s  j1=0.2877(v=-0.2824)  j2=0.9384(v=-0.0227)  j3=-0.4852(v=-0.1040)  j4=-0.2906(v=0.2883)  j5=1.4297(v=0.0660)  j6=0.0420(v=-0.0636)
pt 2156 t=33.971s  j1=0.2844(v=-0.2825)  j2=0.9381(v=-0.0223)  j3=-0.4864(v=-0.1026)  j4=-0.2873(v=0.2883)  j5=1.4304(v=0.0654)  j6=0.0413(v=-0.0629)
pt 2157 t=33.982s  j1=0.2811(v=-0.2826)  j2=0.9379(v=-0.0219)  j3=-0.4876(v=-0.1012)  j4=-0.2839(v=0.2883)  j5=1.4312(v=0.0647)  j6=0.0406(v=-0.0621)
pt 2158 t=33.994s  j1=0.2778(v=-0.2827)  j2=0.9376(v=-0.0216)  j3=-0.4888(v=-0.0999)  j4=-0.2806(v=0.2883)  j5=1.4319(v=0.0640)  j6=0.0399(v=-0.0614)
pt 2159 t=34.006s  j1=0.2745(v=-0.2828)  j2=0.9374(v=-0.0212)  j3=-0.4899(v=-0.0985)  j4=-0.2772(v=0.2883)  j5=1.4327(v=0.0633)  j6=0.0391(v=-0.0606)
pt 2160 t=34.017s  j1=0.2712(v=-0.2844)  j2=0.9371(v=-0.0210)  j3=-0.4911(v=-0.0977)  j4=-0.2738(v=0.2897)  j5=1.4334(v=0.0629)  j6=0.0384(v=-0.0602)
pt 2161 t=34.029s  j1=0.2678(v=-0.2859)  j2=0.9369(v=-0.0207)  j3=-0.4922(v=-0.0968)  j4=-0.2704(v=0.2912)  j5=1.4341(v=0.0625)  j6=0.0377(v=-0.0598)
pt 2162 t=34.041s  j1=0.2645(v=-0.2860)  j2=0.9366(v=-0.0204)  j3=-0.4933(v=-0.0954)  j4=-0.2670(v=0.2912)  j5=1.4349(v=0.0618)  j6=0.0371(v=-0.0591)
pt 2163 t=34.052s  j1=0.2612(v=-0.2861)  j2=0.9364(v=-0.0200)  j3=-0.4944(v=-0.0941)  j4=-0.2636(v=0.2912)  j5=1.4356(v=0.0611)  j6=0.0364(v=-0.0584)
pt 2164 t=34.064s  j1=0.2578(v=-0.2862)  j2=0.9362(v=-0.0197)  j3=-0.4955(v=-0.0927)  j4=-0.2602(v=0.2912)  j5=1.4363(v=0.0604)  j6=0.0357(v=-0.0577)
pt 2165 t=34.076s  j1=0.2545(v=-0.2863)  j2=0.9359(v=-0.0193)  j3=-0.4966(v=-0.0914)  j4=-0.2568(v=0.2912)  j5=1.4370(v=0.0597)  j6=0.0350(v=-0.0570)
pt 2166 t=34.087s  j1=0.2512(v=-0.2864)  j2=0.9357(v=-0.0190)  j3=-0.4976(v=-0.0900)  j4=-0.2534(v=0.2912)  j5=1.4377(v=0.0589)  j6=0.0344(v=-0.0563)
pt 2167 t=34.099s  j1=0.2478(v=-0.2865)  j2=0.9355(v=-0.0187)  j3=-0.4987(v=-0.0887)  j4=-0.2500(v=0.2912)  j5=1.4384(v=0.0582)  j6=0.0337(v=-0.0556)
pt 2168 t=34.111s  j1=0.2444(v=-0.2866)  j2=0.9353(v=-0.0183)  j3=-0.4997(v=-0.0874)  j4=-0.2466(v=0.2912)  j5=1.4390(v=0.0575)  j6=0.0331(v=-0.0550)
pt 2169 t=34.123s  j1=0.2411(v=-0.2867)  j2=0.9351(v=-0.0180)  j3=-0.5007(v=-0.0860)  j4=-0.2432(v=0.2912)  j5=1.4397(v=0.0567)  j6=0.0324(v=-0.0543)
pt 2170 t=34.134s  j1=0.2377(v=-0.2868)  j2=0.9348(v=-0.0177)  j3=-0.5017(v=-0.0847)  j4=-0.2398(v=0.2912)  j5=1.4404(v=0.0560)  j6=0.0318(v=-0.0536)
pt 2171 t=34.146s  j1=0.2343(v=-0.2869)  j2=0.9346(v=-0.0173)  j3=-0.5027(v=-0.0834)  j4=-0.2363(v=0.2912)  j5=1.4410(v=0.0553)  j6=0.0312(v=-0.0530)
pt 2172 t=34.158s  j1=0.2309(v=-0.2870)  j2=0.9344(v=-0.0170)  j3=-0.5037(v=-0.0820)  j4=-0.2329(v=0.2912)  j5=1.4417(v=0.0545)  j6=0.0305(v=-0.0524)
pt 2173 t=34.170s  j1=0.2275(v=-0.2870)  j2=0.9342(v=-0.0167)  j3=-0.5047(v=-0.0807)  j4=-0.2295(v=0.2912)  j5=1.4423(v=0.0538)  j6=0.0299(v=-0.0517)
